id,score,distance,victims
940556,11288.531615365297,665.25,91 90 88 87 86 83 71 70 64 63 62 80 81 82 84 89 95 96 98 99 94 97 77 74 76 69 68 66 60 59 67 65 61 19 23 29 33 34 41 75 78 79 72 56 55 51 46 48 50 49 52 58 45 40 36 35 42 43 44 47 53 54 57 39 38 31 26 32 30 37 28 22 25 17 7 13 16 12 6 2 3 0 4 8 21 20 24 73 1 9 27 18 14 15 10 5 11
172204,11288.531615365297,665.25,91 90 88 87 86 83 71 70 64 63 62 80 81 82 84 89 95 96 98 99 94 97 77 74 76 69 68 66 60 59 67 65 61 19 23 29 33 34 41 75 78 79 72 56 55 51 46 48 50 49 52 58 45 40 36 35 42 43 44 47 53 54 57 39 38 31 26 32 30 37 28 22 25 17 7 13 16 12 6 2 3 0 4 8 21 20 24 73 1 9 27 18 14 15 10 5 11
125011,11288.531615365297,665.25,91 90 88 87 86 83 71 70 64 63 62 80 81 82 84 89 95 96 98 99 94 97 77 74 76 69 68 66 60 59 67 65 61 19 23 29 33 34 41 75 78 79 72 56 55 51 46 48 50 49 52 58 45 40 36 35 42 43 44 47 53 54 57 39 38 31 26 32 30 37 28 22 25 17 7 13 16 12 6 2 3 0 4 8 21 20 24 73 1 9 27 18 14 15 10 5 11
272576,11288.531615365297,665.25,91 90 88 87 86 83 71 70 64 63 62 80 81 82 84 89 95 96 98 99 94 97 77 74 76 69 68 66 60 59 67 65 61 19 23 29 33 34 41 75 78 79 72 56 55 51 46 48 50 49 52 58 45 40 36 35 42 43 44 47 53 54 57 39 38 31 26 32 30 37 28 22 25 17 7 13 16 12 6 2 3 0 4 8 21 20 24 73 1 9 27 18 14 15 10 5 11
620820,11288.531615365297,665.25,91 90 88 87 86 83 71 70 64 63 62 80 81 82 84 89 95 96 98 99 94 97 77 74 76 69 68 66 60 59 67 65 61 19 23 29 33 34 41 75 78 79 72 56 55 51 46 48 50 49 52 58 45 40 36 35 42 43 44 47 53 54 57 39 38 31 26 32 30 37 28 22 25 17 7 13 16 12 6 2 3 0 4 8 21 20 24 73 1 9 27 18 14 15 10 5 11
761668,11288.531615365297,665.25,91 90 88 87 86 83 71 70 64 63 62 80 81 82 84 89 95 96 98 99 94 97 77 74 76 69 68 66 60 59 67 65 61 19 23 29 33 34 41 75 78 79 72 56 55 51 46 48 50 49 52 58 45 40 36 35 42 43 44 47 53 54 57 39 38 31 26 32 30 37 28 22 25 17 7 13 16 12 6 2 3 0 4 8 21 20 24 73 1 9 27 18 14 15 10 5 11
936003,11288.531615365297,665.25,91 90 88 87 86 83 71 70 64 63 62 80 81 82 84 89 95 96 98 99 94 97 77 74 76 69 68 66 60 59 67 65 61 19 23 29 33 34 41 75 78 79 72 56 55 51 46 48 50 49 52 58 45 40 36 35 42 43 44 47 53 54 57 39 38 31 26 32 30 37 28 22 25 17 7 13 16 12 6 2 3 0 4 8 21 20 24 73 1 9 27 18 14 15 10 5 11
500826,11288.531615365297,665.25,91 90 88 87 86 83 71 70 64 63 62 80 81 82 84 89 95 96 98 99 94 97 77 74 76 69 68 66 60 59 67 65 61 19 23 29 33 34 41 75 78 79 72 56 55 51 46 48 50 49 52 58 45 40 36 35 42 43 44 47 53 54 57 39 38 31 26 32 30 37 28 22 25 17 7 13 16 12 6 2 3 0 4 8 21 20 24 73 1 9 27 18 14 15 10 5 11
256545,11288.531615365297,665.25,91 90 88 87 86 83 71 70 64 63 62 80 81 82 84 89 95 96 98 99 94 97 77 74 76 69 68 66 60 59 67 65 61 19 23 29 33 34 41 75 78 79 72 56 55 51 46 48 50 49 52 58 45 40 36 35 42 43 44 47 53 54 57 39 38 31 26 32 30 37 28 22 25 17 7 13 16 12 6 2 3 0 4 8 21 20 24 73 1 9 27 18 14 15 10 5 11
184587,11288.531615365297,665.25,91 90 88 87 86 83 71 70 64 63 62 80 81 82 84 89 95 96 98 99 94 97 77 74 76 69 68 66 60 59 67 65 61 19 23 29 33 34 41 75 78 79 72 56 55 51 46 48 50 49 52 58 45 40 36 35 42 43 44 47 53 54 57 39 38 31 26 32 30 37 28 22 25 17 7 13 16 12 6 2 3 0 4 8 21 20 24 73 1 9 27 18 14 15 10 5 11
490576,11288.531615365297,665.25,91 90 88 87 86 83 71 70 64 63 62 80 81 82 84 89 95 96 98 99 94 97 77 74 76 69 68 66 60 59 67 65 61 19 23 29 33 34 41 75 78 79 72 56 55 51 46 48 50 49 52 58 45 40 36 35 42 43 44 47 53 54 57 39 38 31 26 32 30 37 28 22 25 17 7 13 16 12 6 2 3 0 4 8 21 20 24 73 1 9 27 18 14 15 10 5 11
749811,11288.531615365297,665.25,91 90 88 87 86 83 71 70 64 63 62 80 81 82 84 89 95 96 98 99 94 97 77 74 76 69 68 66 60 59 67 65 61 19 23 29 33 34 41 75 78 79 72 56 55 51 46 48 50 49 52 58 45 40 36 35 42 43 44 47 53 54 57 39 38 31 26 32 30 37 28 22 25 17 7 13 16 12 6 2 3 0 4 8 21 20 24 73 1 9 27 18 14 15 10 5 11
584288,11288.531615365297,665.25,91 90 88 87 86 83 71 70 64 63 62 80 81 82 84 89 95 96 98 99 94 97 77 74 76 69 68 66 60 59 67 65 61 19 23 29 33 34 41 75 78 79 72 56 55 51 46 48 50 49 52 58 45 40 36 35 42 43 44 47 53 54 57 39 38 31 26 32 30 37 28 22 25 17 7 13 16 12 6 2 3 0 4 8 21 20 24 73 1 9 27 18 14 15 10 5 11
604126,11288.531615365297,665.25,91 90 88 87 86 83 71 70 64 63 62 80 81 82 84 89 95 96 98 99 94 97 77 74 76 69 68 66 60 59 67 65 61 19 23 29 33 34 41 75 78 79 72 56 55 51 46 48 50 49 52 58 45 40 36 35 42 43 44 47 53 54 57 39 38 31 26 32 30 37 28 22 25 17 7 13 16 12 6 2 3 0 4 8 21 20 24 73 1 9 27 18 14 15 10 5 11
593408,11288.531615365297,665.25,91 90 88 87 86 83 71 70 64 63 62 80 81 82 84 89 95 96 98 99 94 97 77 74 76 69 68 66 60 59 67 65 61 19 23 29 33 34 41 75 78 79 72 56 55 51 46 48 50 49 52 58 45 40 36 35 42 43 44 47 53 54 57 39 38 31 26 32 30 37 28 22 25 17 7 13 16 12 6 2 3 0 4 8 21 20 24 73 1 9 27 18 14 15 10 5 11
527779,11288.531615365297,665.25,91 90 88 87 86 83 71 70 64 63 62 80 81 82 84 89 95 96 98 99 94 97 77 74 76 69 68 66 60 59 67 65 61 19 23 29 33 34 41 75 78 79 72 56 55 51 46 48 50 49 52 58 45 40 36 35 42 43 44 47 53 54 57 39 38 31 26 32 30 37 28 22 25 17 7 13 16 12 6 2 3 0 4 8 21 20 24 73 1 9 27 18 14 15 10 5 11
757433,11288.531615365297,665.25,91 90 88 87 86 83 71 70 64 63 62 80 81 82 84 89 95 96 98 99 94 97 77 74 76 69 68 66 60 59 67 65 61 19 23 29 33 34 41 75 78 79 72 56 55 51 46 48 50 49 52 58 45 40 36 35 42 43 44 47 53 54 57 39 38 31 26 32 30 37 28 22 25 17 7 13 16 12 6 2 3 0 4 8 21 20 24 73 1 9 27 18 14 15 10 5 11
88597,11288.531615365297,665.25,91 90 88 87 86 83 71 70 64 63 62 80 81 82 84 89 95 96 98 99 94 97 77 74 76 69 68 66 60 59 67 65 61 19 23 29 33 34 41 75 78 79 72 56 55 51 46 48 50 49 52 58 45 40 36 35 42 43 44 47 53 54 57 39 38 31 26 32 30 37 28 22 25 17 7 13 16 12 6 2 3 0 4 8 21 20 24 73 1 9 27 18 14 15 10 5 11
894309,11288.531615365297,665.25,91 90 88 87 86 83 71 70 64 63 62 80 81 82 84 89 95 96 98 99 94 97 77 74 76 69 68 66 60 59 67 65 61 19 23 29 33 34 41 75 78 79 72 56 55 51 46 48 50 49 52 58 45 40 36 35 42 43 44 47 53 54 57 39 38 31 26 32 30 37 28 22 25 17 7 13 16 12 6 2 3 0 4 8 21 20 24 73 1 9 27 18 14 15 10 5 11
114957,11288.531615365297,665.25,91 90 88 87 86 83 71 70 64 63 62 80 81 82 84 89 95 96 98 99 94 97 77 74 76 69 68 66 60 59 67 65 61 19 23 29 33 34 41 75 78 79 72 56 55 51 46 48 50 49 52 58 45 40 36 35 42 43 44 47 53 54 57 39 38 31 26 32 30 37 28 22 25 17 7 13 16 12 6 2 3 0 4 8 21 20 24 73 1 9 27 18 14 15 10 5 11
749295,11288.531615365297,665.25,91 90 88 87 86 83 71 70 64 63 62 80 81 82 84 89 95 96 98 99 94 97 77 74 76 69 68 66 60 59 67 65 61 19 23 29 33 34 41 75 78 79 72 56 55 51 46 48 50 49 52 58 45 40 36 35 42 43 44 47 53 54 57 39 38 31 26 32 30 37 28 22 25 17 7 13 16 12 6 2 3 0 4 8 21 20 24 73 1 9 27 18 14 15 10 5 11
152946,11288.531615365297,665.25,91 90 88 87 86 83 71 70 64 63 62 80 81 82 84 89 95 96 98 99 94 97 77 74 76 69 68 66 60 59 67 65 61 19 23 29 33 34 41 75 78 79 72 56 55 51 46 48 50 49 52 58 45 40 36 35 42 43 44 47 53 54 57 39 38 31 26 32 30 37 28 22 25 17 7 13 16 12 6 2 3 0 4 8 21 20 24 73 1 9 27 18 14 15 10 5 11
964418,11288.531615365297,665.25,91 90 88 87 86 83 71 70 64 63 62 80 81 82 84 89 95 96 98 99 94 97 77 74 76 69 68 66 60 59 67 65 61 19 23 29 33 34 41 75 78 79 72 56 55 51 46 48 50 49 52 58 45 40 36 35 42 43 44 47 53 54 57 39 38 31 26 32 30 37 28 22 25 17 7 13 16 12 6 2 3 0 4 8 21 20 24 73 1 9 27 18 14 15 10 5 11
237047,11288.531615365297,665.25,91 90 88 87 86 83 71 70 64 63 62 80 81 82 84 89 95 96 98 99 94 97 77 74 76 69 68 66 60 59 67 65 61 19 23 29 33 34 41 75 78 79 72 56 55 51 46 48 50 49 52 58 45 40 36 35 42 43 44 47 53 54 57 39 38 31 26 32 30 37 28 22 25 17 7 13 16 12 6 2 3 0 4 8 21 20 24 73 1 9 27 18 14 15 10 5 11
389304,11288.531615365297,665.25,91 90 88 87 86 83 71 70 64 63 62 80 81 82 84 89 95 96 98 99 94 97 77 74 76 69 68 66 60 59 67 65 61 19 23 29 33 34 41 75 78 79 72 56 55 51 46 48 50 49 52 58 45 40 36 35 42 43 44 47 53 54 57 39 38 31 26 32 30 37 28 22 25 17 7 13 16 12 6 2 3 0 4 8 21 20 24 73 1 9 27 18 14 15 10 5 11
763672,11288.531615365297,665.25,91 90 88 87 86 83 71 70 64 63 62 80 81 82 84 89 95 96 98 99 94 97 77 74 76 69 68 66 60 59 67 65 61 19 23 29 33 34 41 75 78 79 72 56 55 51 46 48 50 49 52 58 45 40 36 35 42 43 44 47 53 54 57 39 38 31 26 32 30 37 28 22 25 17 7 13 16 12 6 2 3 0 4 8 21 20 24 73 1 9 27 18 14 15 10 5 11
4660,11288.531615365297,665.25,91 90 88 87 86 83 71 70 64 63 62 80 81 82 84 89 95 96 98 99 94 97 77 74 76 69 68 66 60 59 67 65 61 19 23 29 33 34 41 75 78 79 72 56 55 51 46 48 50 49 52 58 45 40 36 35 42 43 44 47 53 54 57 39 38 31 26 32 30 37 28 22 25 17 7 13 16 12 6 2 3 0 4 8 21 20 24 73 1 9 27 18 14 15 10 5 11
544049,11288.531615365297,665.25,91 90 88 87 86 83 71 70 64 63 62 80 81 82 84 89 95 96 98 99 94 97 77 74 76 69 68 66 60 59 67 65 61 19 23 29 33 34 41 75 78 79 72 56 55 51 46 48 50 49 52 58 45 40 36 35 42 43 44 47 53 54 57 39 38 31 26 32 30 37 28 22 25 17 7 13 16 12 6 2 3 0 4 8 21 20 24 73 1 9 27 18 14 15 10 5 11
880254,11288.531615365297,665.25,91 90 88 87 86 83 71 70 64 63 62 80 81 82 84 89 95 96 98 99 94 97 77 74 76 69 68 66 60 59 67 65 61 19 23 29 33 34 41 75 78 79 72 56 55 51 46 48 50 49 52 58 45 40 36 35 42 43 44 47 53 54 57 39 38 31 26 32 30 37 28 22 25 17 7 13 16 12 6 2 3 0 4 8 21 20 24 73 1 9 27 18 14 15 10 5 11
713665,11288.531615365297,665.25,91 90 88 87 86 83 71 70 64 63 62 80 81 82 84 89 95 96 98 99 94 97 77 74 76 69 68 66 60 59 67 65 61 19 23 29 33 34 41 75 78 79 72 56 55 51 46 48 50 49 52 58 45 40 36 35 42 43 44 47 53 54 57 39 38 31 26 32 30 37 28 22 25 17 7 13 16 12 6 2 3 0 4 8 21 20 24 73 1 9 27 18 14 15 10 5 11
660858,11288.531615365297,665.25,91 90 88 87 86 83 71 70 64 63 62 80 81 82 84 89 95 96 98 99 94 97 77 74 76 69 68 66 60 59 67 65 61 19 23 29 33 34 41 75 78 79 72 56 55 51 46 48 50 49 52 58 45 40 36 35 42 43 44 47 53 54 57 39 38 31 26 32 30 37 28 22 25 17 7 13 16 12 6 2 3 0 4 8 21 20 24 73 1 9 27 18 14 15 10 5 11
37075,11288.531615365297,665.25,91 90 88 87 86 83 71 70 64 63 62 80 81 82 84 89 95 96 98 99 94 97 77 74 76 69 68 66 60 59 67 65 61 19 23 29 33 34 41 75 78 79 72 56 55 51 46 48 50 49 52 58 45 40 36 35 42 43 44 47 53 54 57 39 38 31 26 32 30 37 28 22 25 17 7 13 16 12 6 2 3 0 4 8 21 20 24 73 1 9 27 18 14 15 10 5 11
211968,11288.531615365297,665.25,91 90 88 87 86 83 71 70 64 63 62 80 81 82 84 89 95 96 98 99 94 97 77 74 76 69 68 66 60 59 67 65 61 19 23 29 33 34 41 75 78 79 72 56 55 51 46 48 50 49 52 58 45 40 36 35 42 43 44 47 53 54 57 39 38 31 26 32 30 37 28 22 25 17 7 13 16 12 6 2 3 0 4 8 21 20 24 73 1 9 27 18 14 15 10 5 11
535663,11288.531615365297,665.25,91 90 88 87 86 83 71 70 64 63 62 80 81 82 84 89 95 96 98 99 94 97 77 74 76 69 68 66 60 59 67 65 61 19 23 29 33 34 41 75 78 79 72 56 55 51 46 48 50 49 52 58 45 40 36 35 42 43 44 47 53 54 57 39 38 31 26 32 30 37 28 22 25 17 7 13 16 12 6 2 3 0 4 8 21 20 24 73 1 9 27 18 14 15 10 5 11
249457,11288.531615365297,665.25,91 90 88 87 86 83 71 70 64 63 62 80 81 82 84 89 95 96 98 99 94 97 77 74 76 69 68 66 60 59 67 65 61 19 23 29 33 34 41 75 78 79 72 56 55 51 46 48 50 49 52 58 45 40 36 35 42 43 44 47 53 54 57 39 38 31 26 32 30 37 28 22 25 17 7 13 16 12 6 2 3 0 4 8 21 20 24 73 1 9 27 18 14 15 10 5 11
523981,11288.531615365297,665.25,91 90 88 87 86 83 71 70 64 63 62 80 81 82 84 89 95 96 98 99 94 97 77 74 76 69 68 66 60 59 67 65 61 19 23 29 33 34 41 75 78 79 72 56 55 51 46 48 50 49 52 58 45 40 36 35 42 43 44 47 53 54 57 39 38 31 26 32 30 37 28 22 25 17 7 13 16 12 6 2 3 0 4 8 21 20 24 73 1 9 27 18 14 15 10 5 11
824066,11288.531615365297,665.25,91 90 88 87 86 83 71 70 64 63 62 80 81 82 84 89 95 96 98 99 94 97 77 74 76 69 68 66 60 59 67 65 61 19 23 29 33 34 41 75 78 79 72 56 55 51 46 48 50 49 52 58 45 40 36 35 42 43 44 47 53 54 57 39 38 31 26 32 30 37 28 22 25 17 7 13 16 12 6 2 3 0 4 8 21 20 24 73 1 9 27 18 14 15 10 5 11
500021,11288.531615365297,665.25,91 90 88 87 86 83 71 70 64 63 62 80 81 82 84 89 95 96 98 99 94 97 77 74 76 69 68 66 60 59 67 65 61 19 23 29 33 34 41 75 78 79 72 56 55 51 46 48 50 49 52 58 45 40 36 35 42 43 44 47 53 54 57 39 38 31 26 32 30 37 28 22 25 17 7 13 16 12 6 2 3 0 4 8 21 20 24 73 1 9 27 18 14 15 10 5 11
628113,11288.531615365297,665.25,91 90 88 87 86 83 71 70 64 63 62 80 81 82 84 89 95 96 98 99 94 97 77 74 76 69 68 66 60 59 67 65 61 19 23 29 33 34 41 75 78 79 72 56 55 51 46 48 50 49 52 58 45 40 36 35 42 43 44 47 53 54 57 39 38 31 26 32 30 37 28 22 25 17 7 13 16 12 6 2 3 0 4 8 21 20 24 73 1 9 27 18 14 15 10 5 11
658989,11288.531615365297,665.25,91 90 88 87 86 83 71 70 64 63 62 80 81 82 84 89 95 96 98 99 94 97 77 74 76 69 68 66 60 59 67 65 61 19 23 29 33 34 41 75 78 79 72 56 55 51 46 48 50 49 52 58 45 40 36 35 42 43 44 47 53 54 57 39 38 31 26 32 30 37 28 22 25 17 7 13 16 12 6 2 3 0 4 8 21 20 24 73 1 9 27 18 14 15 10 5 11
